avg_rating,last_updated,lectures,duration,cost,discount,inst_rating,log_enrollment,log_number_ratings,log_inst_review,log_inst_student,business,design,development,it_software,marketing,office_productivity,personal_development,teaching_academics
4.5,20.0,143.0,733.0,16.99,89.0,4.5,10.898404604865473,9.292381082312392,9.476620038167528,11.035969725711853,0,0,1,0,0,0,0,0
4.2,19.0,46.0,307.0,16.99,69.0,4.2,7.906915488678587,6.61472560020376,6.61472560020376,7.906915488678587,0,0,0,1,0,0,0,0
4.2,18.0,352.0,2235.0,16.99,40.0,4.1,6.945051063725834,5.241747015059643,5.986452005284438,7.498869733976931,0,0,0,1,0,0,0,0
4.2,16.0,120.0,812.0,16.99,89.0,4.3,8.56331312702979,7.298445101508147,11.64018347098913,14.00169132508395,0,0,0,1,0,0,0,0
4.6,18.0,79.0,394.0,23.99,78.0,4.5,10.564369772508797,9.046762057999363,12.171300024928914,13.02609033419578,0,0,1,0,0,0,0,0
4.5,19.0,103.0,881.0,27.99375,88.0,3.9,9.361601165816767,7.7702232041587855,11.366337780127385,14.002233248876836,0,0,1,0,0,0,0,0
4.6,20.0,224.0,1106.0,16.99,92.0,4.5,9.853719410302007,8.00903068506973,11.450847913162018,13.433947017945947,0,0,1,0,0,0,0,0
4.6,18.0,42.0,190.0,21.99,88.0,4.6,11.48333186212315,10.149917850625528,11.51483364323953,12.657154634296857,0,0,0,1,0,0,0,0
4.6,20.0,119.0,560.0,19.99,35.0,4.6,10.018288368013305,7.9617188159813645,11.521191209387261,12.910295760837233,0,0,1,0,0,0,0,0
4.5,20.0,114.0,1532.0,25.99,58.0,4.5,8.506132244056813,6.961296045910167,7.81156848934518,8.996156562033445,0,0,1,0,0,0,0,0
4.6,19.0,87.0,1129.0,16.99,86.0,4.4,9.190545744648004,7.040536390215956,8.59489469908009,10.516969037677818,0,0,1,0,0,0,0,0
4.6,20.0,16.0,145.0,24.99,51.0,4.5,11.618392974903964,10.31121676229736,12.57247809418188,13.804398042035578,0,0,1,0,0,0,0,0
4.7,20.0,68.0,364.0,16.990340000000003,88.0,4.7,12.175731987719207,10.753424783860263,12.01775917301022,13.240263739511029,0,0,0,1,0,0,0,0
4.6,20.0,91.0,867.0,21.99,88.0,4.6,7.116394144093465,5.652489180268651,5.700443573390687,7.167809184316444,0,0,1,0,0,0,0,0
4.6,20.0,77.0,734.0,21.99,62.0,4.6,12.205757595907253,10.721680222070297,12.142616205398392,13.713161060194453,0,0,1,0,0,0,0,0
4.3,20.0,11.0,211.0,149.99,84.0,4.2,8.064636475774222,6.807934943699926,8.789203094473724,10.41837491625679,1,0,0,0,0,0,0,0
4.3,15.0,77.0,300.0,16.99,64.0,4.4,8.13593277200489,6.565264970035361,9.01127949117793,10.435232826554623,1,0,0,0,0,0,0,0
4.4,20.0,12.0,98.0,16.99,74.0,4.6,8.555451903533328,6.759255270663693,9.571783927990017,11.030460514973196,1,0,0,0,0,0,0,0
4.4,20.0,218.0,696.0,19.99,86.0,4.3,10.79693945250625,9.068315871946766,9.936003144212808,11.7824181082218,0,0,0,0,0,0,0,1
4.7,20.0,323.0,6552.0,27.99,89.0,4.7,8.503702601233739,6.877296071497429,8.863898604317479,10.21552071585174,0,1,0,0,0,0,0,0
4.2,20.0,128.0,453.0,16.99,90.0,4.2,13.089222226206084,9.871738854221547,10.80059546499351,13.81476427956781,0,0,1,0,0,0,0,0
4.6,20.0,59.0,382.0,19.99,88.0,4.6,8.709795057617749,7.399398083331354,8.15478757276852,10.782678520453256,0,0,0,0,0,0,0,1
4.4,20.0,97.0,659.0,16.99,77.0,4.4,11.639514062069802,9.967119412780901,10.503120439721929,12.633586223154957,0,0,0,0,0,0,1,0
4.4,20.0,49.0,384.0,16.990340000000003,62.0,4.4,10.536990880168558,8.78615105486974,11.63142824155096,13.229125909777247,0,0,1,0,0,0,0,0
4.4,20.0,126.0,612.0,16.990340000000003,89.0,4.4,9.655474810542554,7.603897968521881,9.533293058509884,10.997556201154365,0,0,0,1,0,0,0,0
4.0,20.0,81.0,462.0,21.99,88.0,3.9,6.785587645007929,5.564520407322694,5.988961416889864,8.610683534503575,1,0,0,0,0,0,0,0
4.4,17.0,281.0,2031.0,19.99,60.0,4.4,9.323579767582693,7.532623618788788,10.585750716493994,11.917443458039843,0,0,0,0,0,1,0,0
4.7,20.0,207.0,2476.0,20.991580000000003,86.0,4.7,10.871630422615535,9.4539138048019,11.374651415133773,12.321314677792333,0,0,1,0,0,0,0,0
4.4,20.0,34.0,180.0,16.99,84.0,4.1,8.227909837597483,6.523562306149512,9.070733417589766,10.98818683598424,0,0,1,0,0,0,0,0
4.5,17.0,27.0,108.0,17.99,69.0,4.5,12.032772275197107,10.33728093263115,10.807948588656703,12.284745184181475,0,0,0,1,0,0,0,0
4.3,20.0,119.0,723.0,17.99,92.0,4.4,9.622052592844813,8.17131687471973,10.009063045084767,11.298803595626476,1,0,0,0,0,0,0,0
4.4,20.0,74.0,209.0,16.99,88.0,4.4,9.677026002747972,8.106212902619962,9.76388059814971,10.832102034099115,0,1,0,0,0,0,0,0
4.3,20.0,75.0,454.0,16.99,88.0,4.5,8.796641458940915,6.976348070447749,10.183578384292089,11.854676600795852,0,0,0,1,0,0,0,0
4.8,20.0,210.0,1549.0,31.99499,88.0,4.6,7.627057417018934,6.126869184114185,8.049107721326406,8.862200330487287,0,0,1,0,0,0,0,0
4.6,20.0,28.0,356.0,27.99,77.0,4.6,11.620254042722753,9.955795332159473,11.692075330598549,12.838402373182964,0,0,0,0,0,1,0,0
4.7,17.0,47.0,288.0,21.99,90.0,4.7,9.559658319461347,8.067462667010057,10.270107876820726,11.611339912455154,0,0,0,0,0,0,1,0
4.2,20.0,94.0,286.0,20.99,80.0,4.3,8.845489236753274,7.4127640174265625,8.738254576526122,10.582383667326214,1,0,0,0,0,0,0,0
4.4,16.0,79.0,549.0,104.99,89.0,4.5,9.765259433252686,7.973155433444133,12.735070155892505,13.965734108130775,1,0,0,0,0,0,0,0
4.4,20.0,307.0,1922.0,16.99,89.0,4.6,8.904222737368716,7.146772179452637,8.540714386457584,10.678859673351743,0,0,1,0,0,0,0,0
3.9,20.0,123.0,630.0,23.992510000000003,92.0,4.1,9.466454374960302,7.430114138561801,9.598862759354034,12.852827659425056,0,0,1,0,0,0,0,0
4.0,20.0,193.0,1105.0,21.99,49.0,4.1,10.29000766547652,8.785692444451245,9.358415490041546,10.815971046067329,0,0,1,0,0,0,0,0
4.6,20.0,80.0,369.0,19.99,83.0,4.5,9.919557732713622,7.987864096085687,13.045179911533653,14.268966145499878,1,0,0,0,0,0,0,0
4.5,20.0,48.0,352.0,21.99,89.0,4.5,10.535928857978679,8.695506726812653,11.432821088728558,13.073868269701457,0,0,1,0,0,0,0,0
4.5,20.0,77.0,403.0,16.99,81.0,4.4,9.57838048699361,7.876258882303226,10.009063045084767,11.298803595626476,1,0,0,0,0,0,0,0
3.7,19.0,52.0,291.0,23.99,90.0,4.2,7.160845906664299,4.962844630259907,9.19664704484418,11.893127464452766,0,0,1,0,0,0,0,0
3.7,20.0,75.0,565.0,16.99,86.0,4.0,5.420534999272286,3.258096538021482,4.969813299576001,7.075808863978387,1,0,0,0,0,0,0,0
4.5,20.0,47.0,261.0,29.99,69.0,4.5,9.738848730594482,8.414938957377482,8.414938957377482,9.883641924315421,0,0,0,0,0,0,1,0
4.7,17.0,93.0,404.0,17.99,70.0,4.6,10.896887462721706,9.27995971385624,11.692075330598549,12.838402373182964,0,0,0,0,0,1,0,0
4.5,19.0,128.0,345.0,17.99,89.0,4.5,10.637584719425027,8.959054514715692,9.165343006045447,11.142455810009308,1,0,0,0,0,0,0,0
3.9,20.0,14.0,209.0,16.99,90.0,3.9,9.657523073436215,7.350516171833998,7.350516171833998,9.657523073436215,1,0,0,0,0,0,0,0
4.6,20.0,504.0,5962.0,23.99,77.0,4.5,10.070695471520034,8.556606193773073,8.6628507638386,10.874152826873615,0,0,1,0,0,0,0,0
4.8,20.0,98.0,635.0,21.99189,32.0,4.5,8.667680024690174,5.929589143389895,10.809788552780915,12.839687420088774,0,0,1,0,0,0,0,0
4.4,20.0,185.0,1839.0,16.99,55.0,4.4,9.799348512794982,6.939253946041508,9.121618441915379,11.296720287374317,0,1,0,0,0,0,0,0
4.5,20.0,44.0,264.0,20.99,85.0,4.4,11.130698253329243,7.762170607138205,11.108050182880493,13.210502451637673,1,0,0,0,0,0,0,0
4.4,20.0,57.0,392.0,16.99,92.0,4.5,9.641668139610074,8.483636407887394,9.379323364330956,10.44877257235369,1,0,0,0,0,0,0,0
4.5,20.0,52.0,225.0,21.99189,87.0,4.5,8.68185981297147,7.050989447068045,9.52120171737537,11.472061802915228,0,0,1,0,0,0,0,0
4.7,20.0,49.0,237.0,16.99,50.0,4.6,10.295732322473437,8.664923303440572,9.550662331752143,11.353261280337485,0,0,0,0,0,0,1,0
4.4,20.0,134.0,1213.0,23.992510000000003,89.0,4.6,11.322672537849993,9.628787514307517,13.389312499944014,14.498281086809225,0,0,1,0,0,0,0,0
4.6,20.0,36.0,201.0,16.99,32.0,4.5,9.40771473139643,7.174724309836376,9.852615222162372,10.85963341166499,0,0,0,1,0,0,0,0
4.6,20.0,322.0,2669.0,16.99,88.0,4.5,8.722580021141189,7.052721049232323,10.464502361385257,12.449069803233265,0,0,1,0,0,0,0,0
4.1,18.0,10.0,53.0,34.99,88.0,4.1,7.674617497364363,5.988961416889864,6.270988431858299,7.81035268372429,0,1,0,0,0,0,0,0
4.6,17.0,44.0,199.0,16.99,60.0,4.5,8.3774712482411,6.79346613258001,9.643290937019207,11.14942729568337,0,0,0,0,1,0,0,0
4.5,20.0,87.0,444.0,19.99,43.0,4.5,10.830381867194474,9.653486547052035,11.693937831815553,12.881720095091584,1,0,0,0,0,0,0,0
4.6,20.0,122.0,471.0,27.99375,89.0,4.6,11.099196303443602,9.290352309945568,12.463891982057248,13.416694297201275,0,0,1,0,0,0,0,0
4.4,20.0,41.0,334.0,20.991580000000003,92.0,4.4,9.688436171119255,7.717796211013582,10.267401233486057,12.030951106289246,0,0,1,0,0,0,0,0
4.3,20.0,28.0,106.0,16.990340000000003,90.0,4.4,9.728538750071586,7.989221408815276,10.059422354156888,11.70830308588724,0,0,1,0,0,0,0,0
4.4,20.0,77.0,742.0,16.99,32.0,4.4,7.745435610274381,6.568077911411976,8.710124927322207,10.816833954120833,0,0,1,0,0,0,0,0
4.4,20.0,69.0,583.0,16.99,82.0,4.4,9.024733424190698,7.2399325913204695,8.675051276031818,10.185729856237545,0,0,1,0,0,0,0,0
4.7,18.0,53.0,364.0,21.99,37.0,4.6,10.38211018126202,8.552753366814787,12.463891982057248,13.416694297201275,0,0,1,0,0,0,0,0
3.9,19.0,51.0,113.0,179.99,73.0,4.3,8.361708288575842,6.3080984415095305,9.271059107010888,11.250261155493735,1,0,0,0,0,0,0,0
4.3,20.0,54.0,865.0,16.990340000000003,89.0,4.3,10.800656625202697,8.793308627496552,10.857555648744313,12.340577314367707,0,0,0,1,0,0,0,0
4.6,20.0,99.0,962.0,19.991270000000004,88.0,4.4,9.370331108285123,6.061456918928017,6.16541785423142,9.985343999005961,0,0,0,1,0,0,0,0
4.0,20.0,368.0,2210.0,21.99189,83.0,4.4,8.017307507688582,6.194405391104672,8.675051276031818,10.185729856237545,0,0,1,0,0,0,0,0
4.4,19.0,45.0,242.0,21.99,82.0,4.4,9.130647603066935,7.315218389752975,9.709356537782675,11.27567031171137,0,0,1,0,0,0,0,0
4.3,20.0,22.0,280.0,17.99,81.0,4.2,7.940939762327791,5.424950017481403,7.342131730584722,9.197356444417888,0,1,0,0,0,0,0,0
4.4,20.0,12.0,128.0,16.99,67.0,4.5,7.699842407396986,6.4457198193855785,6.818924065275521,9.873440631183831,0,1,0,0,0,0,0,0
4.6,20.0,63.0,302.0,20.99,84.0,4.5,9.907579170439382,8.628197749459149,9.250137841850249,11.520715047245059,0,0,0,1,0,0,0,0
4.5,20.0,67.0,301.0,16.990340000000003,91.0,4.5,8.495152060539358,7.349230824613334,9.442404020664952,10.716970064428601,0,0,0,1,0,0,0,0
4.3,19.0,88.0,1050.0,17.99,32.0,4.5,7.4815557019095165,5.545177444479562,8.051022208190679,9.586651262653996,0,1,0,0,0,0,0,0
4.5,19.0,73.0,296.0,19.99,88.0,4.5,9.109525066737367,7.437206366871292,9.008346579384707,10.184749057184986,0,0,0,1,0,0,0,0
4.2,20.0,105.0,661.0,16.99,88.0,4.5,10.413432788874811,7.502186486602924,12.41048587442378,14.514587621961256,0,0,0,0,0,0,1,0
4.6,20.0,168.0,597.0,16.99,88.0,4.6,12.772241202815223,11.34700074233762,12.142616205398392,13.713161060194453,0,0,1,0,0,0,0,0
4.5,20.0,27.0,175.0,69.99,88.0,4.4,8.718827059242566,7.224753405767971,8.719970756777574,10.04901544850107,0,0,0,0,0,0,1,0
4.6,20.0,188.0,1011.0,16.99,80.0,4.6,9.450301708216552,8.01829613851552,9.510963348560765,10.90172686705745,0,0,0,0,1,0,0,0
4.6,20.0,116.0,1123.0,16.99,64.0,4.5,8.348774539791274,6.720220155135295,10.358123704650742,11.742599645230412,1,0,0,0,0,0,0,0
4.6,20.0,51.0,421.0,25.99,76.0,4.6,10.347724555144831,8.058643712215618,8.731981938347694,10.83125220648391,0,0,0,1,0,0,0,0
4.7,19.0,71.0,823.0,27.99375,89.0,4.6,7.357556200910353,6.320768294250582,6.376726947898627,9.113168460223909,0,0,1,0,0,0,0,0
4.5,20.0,302.0,1547.0,17.99,88.0,4.6,9.938565079148825,8.08825472712243,11.521191209387261,12.910379821044168,0,0,1,0,0,0,0,0
4.5,20.0,65.0,597.0,24.99,92.0,4.6,10.339320197260689,8.760609847570002,11.650842227787278,12.561766107973483,0,0,1,0,0,0,0,0
4.2,20.0,63.0,396.0,21.99,82.0,4.4,9.774517171239168,5.762051382780177,11.091879604895041,13.632253363597966,0,0,0,0,0,0,0,1
4.6,17.0,32.0,215.0,16.99,88.0,4.3,9.88867843688242,6.903747257584598,8.876684166614451,11.319874553963189,0,0,0,0,0,0,1,0
4.4,20.0,137.0,1443.0,25.99313,92.0,4.5,8.975630184290507,7.6255950721324535,8.156797046675651,9.608780865147382,0,0,1,0,0,0,0,0
4.5,16.0,47.0,204.0,19.99,76.0,4.4,10.76060136416805,9.308283446306147,9.660013734748668,11.171856680390034,0,0,0,0,0,1,0,0
4.6,20.0,75.0,787.0,16.99,85.0,4.6,9.346006983397716,7.379008127628304,8.0925452638913,9.632793693113202,0,0,1,0,0,0,0,0
4.3,20.0,46.0,270.0,27.99,88.0,4.5,9.354960061586127,6.834108738813838,10.658059035083072,12.637192504850882,0,0,0,0,0,1,0,0
4.7,18.0,81.0,496.0,16.99,81.0,4.5,8.608677881538416,6.848005274576363,13.045179911533653,14.268966145499878,1,0,0,0,0,0,0,0
4.5,20.0,45.0,245.0,16.99,90.0,4.5,9.97459817999408,7.651595573857601,12.735070155892505,13.965498299059295,1,0,0,0,0,0,0,0
4.4,20.0,40.0,747.0,16.99,88.0,4.4,11.974657478531695,10.110217128582082,10.752548144113725,12.73733598899611,0,0,0,0,1,0,0,0
4.5,20.0,97.0,684.0,25.99,60.0,4.6,9.909618718466369,7.136483208590247,12.03521907924234,13.487380032328097,0,1,0,0,0,0,0,0
4.8,17.0,70.0,53.0,16.99,89.0,4.6,8.10258642539079,6.635946555686647,9.510963348560765,10.901855843445738,1,0,0,0,0,0,0,0
4.4,20.0,53.0,744.0,51.99,89.0,4.4,10.00717166381301,8.482394685873542,10.598208494084364,12.296530161090748,0,0,0,1,0,0,0,0
4.5,20.0,196.0,671.0,19.99,84.0,4.4,9.657650950674242,7.149131598557407,10.503120439721929,12.633586223154957,0,0,0,0,0,0,1,0
4.6,20.0,28.0,596.0,20.99,91.0,4.7,10.605594474467546,8.771215062375383,10.379690675149634,11.737827469299301,0,0,0,0,0,0,0,1
4.4,20.0,63.0,544.0,23.99,86.0,4.4,9.266626182986775,7.3758821482150125,10.358567881186488,11.215233459889129,0,0,1,0,0,0,0,0
4.5,20.0,93.0,1050.0,21.99,92.0,4.4,10.03122091904568,8.303504798872783,9.127936545721367,10.756284550625612,0,0,0,1,0,0,0,0
4.5,19.0,172.0,1380.0,16.99,89.0,4.1,6.3784261836515865,4.553876891600541,10.77312683156647,13.348411506345862,0,0,0,1,0,0,0,0
4.2,20.0,43.0,103.0,16.99,77.0,4.2,8.330381569349418,7.2078598714324755,8.006367567650246,9.092907275084087,0,1,0,0,0,0,0,0
4.4,20.0,47.0,295.0,19.99,91.0,4.6,8.455955881945048,6.815639990074331,10.86030583558635,13.060702844216937,1,0,0,0,0,0,0,0
4.2,19.0,77.0,795.0,16.990340000000003,56.0,4.2,10.518051376717915,6.81783057145415,6.872128101338986,10.528891081009554,0,0,0,1,0,0,0,0
4.6,17.0,48.0,190.0,23.99,88.0,4.5,8.15507488781144,6.71295620067707,7.80057265467065,9.715831794151471,0,0,0,0,0,0,1,0
4.1,20.0,163.0,896.0,29.99,43.0,4.1,7.142827401161621,6.095824562432225,6.267200548541362,7.315218389752975,1,0,0,0,0,0,0,0
4.5,20.0,64.0,293.0,21.99,88.0,4.6,9.029297996680608,7.305188215393037,9.721545923560459,10.77555467762812,0,0,0,1,0,0,0,0
4.4,20.0,425.0,648.0,20.99,43.0,4.6,8.613048677059759,6.694562058521095,9.721545923560459,10.77555467762812,0,0,0,1,0,0,0,0
4.5,20.0,94.0,423.0,19.99,84.0,4.5,9.624434806782402,6.918695219020472,9.469931564261438,11.439978357214162,0,0,0,1,0,0,0,0
4.2,19.0,90.0,669.0,16.99,84.0,4.2,9.901585745246532,8.357962965845681,9.518633568332074,11.651007736618423,0,0,1,0,0,0,0,0
4.8,18.0,188.0,976.0,16.99,32.0,4.7,9.595330626894961,7.587817219993427,12.01775917301022,13.240263739511029,0,0,0,1,0,0,0,0
4.3,20.0,32.0,82.0,17.99,87.0,4.7,9.104535313079205,7.099201743553092,10.949366914552034,12.084594039658297,0,0,0,0,0,0,1,0
4.3,17.0,204.0,961.0,21.99,90.0,4.1,8.639764743804419,6.322565239927284,6.502790045915623,8.944158830970403,1,0,0,0,0,0,0,0
4.6,18.0,336.0,3411.0,84.99,92.0,4.5,9.174091239301061,6.956545443151569,9.469931564261438,11.439978357214162,0,0,0,1,0,0,0,0
4.6,20.0,28.0,350.0,19.99,92.0,4.6,12.534548712110203,10.433144744037243,10.488798934228665,12.60919167040265,0,0,0,0,0,0,1,0
4.5,18.0,29.0,131.0,20.991580000000003,80.0,4.4,11.241339813905139,7.650644551436897,8.535818655539403,12.063978986816126,0,0,1,0,0,0,0,0
4.5,14.0,17.0,209.0,16.99,89.0,4.5,8.340933226000878,5.375278407684165,7.669961995473577,9.650078074026442,0,0,0,0,0,0,1,0
4.4,20.0,46.0,409.0,17.99,89.0,4.4,10.64951177269684,9.101752431559284,9.858228646130513,11.111387634999954,0,0,0,0,0,0,1,0
4.4,20.0,42.0,295.0,19.991270000000004,88.0,4.2,7.1372784372603855,6.093569770045136,6.815639990074331,7.837554360881084,0,0,0,1,0,0,0,0
4.4,19.0,59.0,605.0,16.99,84.0,4.5,9.413852481341165,7.940227765145702,9.52120171737537,11.472061802915228,0,0,1,0,0,0,0,0
4.4,19.0,170.0,953.0,21.99,84.0,4.4,8.22121009392507,6.78897174299217,6.871091294610546,8.260492856573185,0,0,0,0,0,0,1,0
4.1,17.0,50.0,224.0,20.99,32.0,4.2,8.548691858475609,6.934397209928558,9.990719738479,11.340486910030222,0,0,1,0,0,0,0,0
4.4,17.0,98.0,615.0,28.99,58.0,4.4,9.465370112152714,7.373374309910049,7.373374309910049,9.465370112152714,0,0,0,0,0,0,1,0
4.3,20.0,51.0,253.0,16.990340000000003,67.0,4.3,6.375024819828097,4.770684624465665,5.153291594497779,7.144407180321139,0,0,0,1,0,0,0,0
4.9,20.0,73.0,697.0,16.99,90.0,4.5,7.98139158158007,5.017279836814924,7.173958319756794,8.939187601475613,0,1,0,0,0,0,0,0
4.2,20.0,164.0,605.0,16.99,86.0,4.4,8.332067707289548,6.810142450115136,9.775654181026242,11.515980792699235,1,0,0,0,0,0,0,0
4.4,20.0,109.0,466.0,16.99,84.0,4.4,8.063692634269517,6.570882962339584,9.73228396147602,10.886988234103013,0,0,0,0,0,0,0,1
4.6,20.0,103.0,771.0,16.99,92.0,4.6,9.484100989086919,7.715569534520208,11.054091225203859,12.434756819208852,0,0,0,1,0,0,0,0
4.2,20.0,126.0,1008.0,21.99189,90.0,4.3,9.78987082574916,8.014335737299424,8.926251835034533,10.477006245640542,0,0,1,0,0,0,0,0
4.3,20.0,74.0,793.0,16.99,62.0,4.5,7.862112211662748,6.813444599510896,8.974744612722734,9.680093969966709,0,0,0,1,0,0,0,0
4.4,20.0,66.0,431.0,20.99,32.0,4.4,8.7787879291047,7.0630481633881725,7.0630481633881725,8.778941881841513,0,0,0,0,0,0,1,0
3.8,20.0,20.0,148.0,16.99,69.0,4.3,7.8551570058813445,5.983936280687191,10.165467127635536,12.399515464531243,0,0,0,1,0,0,0,0
4.8,19.0,207.0,174.0,16.990340000000003,60.0,4.6,11.627833259969844,10.146551371285469,12.142616205398392,13.713161060194453,0,0,1,0,0,0,0,0
4.4,19.0,110.0,1055.0,16.99,84.0,4.4,11.069602714305823,10.251111660954443,10.251111660954443,11.069618292935061,0,1,0,0,0,0,0,0
4.5,18.0,74.0,226.0,19.99,32.0,4.5,8.848078421168667,6.79346613258001,7.003065458786462,8.974744612722734,0,0,0,0,0,0,1,0
4.4,20.0,31.0,126.0,16.99,86.0,4.5,8.871084263978354,7.071573364211532,10.809788552780915,12.83956535852183,0,0,0,1,0,0,0,0
4.5,19.0,59.0,374.0,19.99,88.0,4.4,9.384041546476526,7.969011781106478,8.902999661861218,10.083890603507452,1,0,0,0,0,0,0,0
4.4,19.0,110.0,1265.0,16.99,91.0,4.6,11.978211734952414,9.621257258762592,13.389312499944014,14.498281086809225,0,0,1,0,0,0,0,0
3.6,20.0,44.0,307.0,19.99,88.0,3.8,7.004881989712859,5.181783550292085,5.5254529391317835,7.316548177182976,0,0,1,0,0,0,0,0
4.4,20.0,192.0,479.0,16.99,92.0,4.4,9.887408982323437,8.312135107648412,9.750161532583427,11.68350333380701,0,0,0,1,0,0,0,0
4.6,20.0,65.0,396.0,16.99,89.0,4.6,8.19450550976564,6.756932389247553,7.86480400332846,9.268609280100158,0,0,1,0,0,0,0,0
4.5,20.0,77.0,406.0,16.99,86.0,4.5,10.629658399543255,9.310909426897878,9.442404020664952,10.716615352295944,1,0,0,0,0,0,0,0
4.0,19.0,74.0,785.0,20.99,92.0,4.4,7.434847875211999,5.537334267018537,9.127936545721367,10.756284550625612,0,0,1,0,0,0,0,0
4.3,20.0,67.0,544.0,24.99,69.0,4.3,9.53885243891622,7.888709524182015,8.36380888451688,10.049706862037105,0,0,1,0,0,0,0,0
4.6,20.0,29.0,139.0,16.990340000000003,69.0,4.6,9.410501846898468,7.977968093128549,7.977968093128549,9.410501846898468,0,0,0,1,0,0,0,0
3.9,20.0,97.0,525.0,19.99,69.0,4.3,5.2832037287379885,3.58351893845611,6.1779441140506,8.084254106307318,0,1,0,0,0,0,0,0
4.7,20.0,91.0,651.0,19.991270000000004,87.0,4.5,9.805102650614726,7.976251943745623,11.432821088728558,13.073868269701457,0,0,1,0,0,0,0,0
4.4,20.0,41.0,181.0,23.99,58.0,4.6,10.116136224757685,8.438149984075784,11.407664944312735,12.563236469947368,0,0,0,1,0,0,0,0
4.5,20.0,17.0,191.0,19.99,84.0,4.5,9.506139412529912,7.9157131993821155,8.537975730598767,9.987920608510958,0,0,0,0,0,0,1,0
4.5,20.0,20.0,84.0,19.99,87.0,4.5,9.720105433544852,8.057060681965766,9.386224586806131,10.890423123979614,0,0,0,0,0,1,0,0
4.6,19.0,196.0,988.0,21.99,92.0,4.6,8.890548245606167,6.542471960506805,6.680854678790215,8.99317889233952,0,0,1,0,0,0,0,0
4.7,20.0,107.0,739.0,19.99,69.0,4.7,7.815207062189088,6.548219102762372,7.443663683115591,8.59748202264504,0,0,0,1,0,0,0,0
4.4,20.0,306.0,3346.0,24.99,92.0,4.5,9.63776264743639,7.553286605600419,12.413123399611125,13.951623241189813,0,0,1,0,0,0,0,0
4.4,20.0,77.0,784.0,16.990340000000003,86.0,4.5,9.77468780514454,7.557472901614746,12.735070155892505,13.965734108130775,0,0,1,0,0,0,0,0
4.4,19.0,65.0,519.0,34.99,92.0,4.4,8.715552125907816,6.829793737512425,10.059422354156888,11.70830308588724,0,0,1,0,0,0,0,0
4.5,20.0,26.0,138.0,16.99,86.0,4.4,8.316544717929398,6.818924065275521,7.856319571406588,9.05473863988161,0,0,0,0,0,0,1,0
4.6,18.0,116.0,898.0,21.99,79.0,4.5,10.507202245764521,9.09985563880091,12.171300024928914,13.02609033419578,0,0,1,0,0,0,0,0
4.5,19.0,138.0,917.0,23.99,80.0,4.5,9.867653099526912,7.959625305098115,9.37441309371334,11.228664201540541,0,1,0,0,0,0,0,0
4.1,19.0,60.0,320.0,17.990650000000002,43.0,4.3,7.691200097522863,6.391917113392602,7.806696372521179,10.49024591113472,0,0,0,1,0,0,0,0
4.6,20.0,72.0,696.0,16.99,89.0,4.6,10.083473049532534,8.058010800802085,11.521191209387261,12.910379821044168,0,0,1,0,0,0,0,0
4.2,13.0,19.0,132.0,16.990340000000003,43.0,4.2,8.067462667010057,6.517671272912275,7.065613363597717,8.721439305625983,0,0,1,0,0,0,0,0
4.4,19.0,122.0,899.0,20.99,84.0,4.3,9.835529859352901,8.400434630806041,8.624431942085836,10.346023628853391,0,0,1,0,0,0,0,0
4.3,20.0,78.0,254.0,16.99,75.0,4.5,11.102503089892746,6.967909201801884,12.41048587442378,14.514587621961256,0,0,0,0,0,0,1,0
4.2,20.0,79.0,628.0,34.995920000000005,87.0,4.2,7.462214939768189,5.641907070938114,9.518633568332074,11.650859651059543,0,0,1,0,0,0,0,0
4.5,20.0,114.0,2867.0,16.990340000000003,76.0,4.5,4.927253685157205,4.204692619390966,5.389071729816501,5.0238805208462765,0,0,0,1,0,0,0,0
4.6,20.0,92.0,930.0,16.99,71.0,4.4,9.284241179815718,7.231287004327616,10.267401233486057,12.030951106289246,0,0,1,0,0,0,0,0
4.6,20.0,49.0,233.0,16.99,83.0,4.6,9.821517989668877,8.366370301681654,8.87024156729927,10.15615107038633,1,0,0,0,0,0,0,0
4.5,20.0,46.0,311.0,16.99,87.0,4.3,8.216628493133443,6.246106765481563,7.765993079407675,10.454811918581997,1,0,0,0,0,0,0,0
4.4,20.0,132.0,696.0,16.99,89.0,4.3,8.433811582477187,7.088408778675395,8.205218426395412,9.398395460617898,0,0,0,1,0,0,0,0
4.0,18.0,66.0,427.0,27.99,84.0,4.3,7.207118856207756,5.605802066295998,7.949444420250626,9.70216664573239,0,1,0,0,0,0,0,0
4.5,20.0,5.0,92.0,17.99,80.0,4.4,8.76748487464946,6.762729506931879,11.291143486295152,12.510715074556755,0,0,0,0,0,0,1,0
4.2,20.0,75.0,487.0,20.99,67.0,4.4,7.995306620290822,6.6293632534374485,7.777373602657861,9.395989718862811,1,0,0,0,0,0,0,0
4.7,20.0,27.0,303.0,17.99,88.0,4.6,8.961366060627451,7.212294468500341,8.403352374992478,10.214275613702384,0,1,0,0,0,0,0,0
4.7,19.0,119.0,1094.0,23.99,83.0,4.5,7.5822291942764615,5.318119993844216,6.0330862217988015,10.074368919187528,0,0,0,0,0,0,1,0
4.2,19.0,630.0,7439.0,21.99,91.0,4.3,8.631057447565285,6.551080335043404,9.271059107010888,11.250131108026226,1,0,0,0,0,0,0,0
